,NK,Fibro,EpiT,Mast,Macro,Granulo,DC,Tgd,TCD4,Epi,Endo,Peri,SmoothMuscle,TZBTB16,TCD8,ILC,B,Plasma,Mono,Schwann
CEACAM7,0.183654227622593,0.121672731457632,0.711732994700279,0,0.0428761182043703,0,0.0111383821718284,0.40079322338117,0,7.70564890261166,0.132750764241732,0.0717931460874311,0.245583076673658,0.117208582613264,0.115312718045779,0.77227653885704,0,0.0715153606468973,0.0285162567408693,0.196571659898314
CEACAM5,0.748901490353323,0.321649458768976,14.953755581202,0.253191553895362,0.318667955375466,0,0.425561635590776,0.975521278052676,0.334751856239472,12.8760685862529,0.249004703909121,0.227332725082872,0.16396899784017,0.309166070198083,0.289979539431672,1.43722459509269,0,1.32460667849596,0.239780446917344,0.242267635419179
CEACAM6,0.636801157565244,0.0633701893358266,10.8650610910195,0.402938399725624,0.123078123379969,0,0.104602856046365,0.33148944278701,0.0971325100331807,6.66558957059576,0.138417812390586,0.167943215432263,0.107266705232254,0.21997552440199,0.165411895510242,0,0,0.312658548250832,0.157153020310652,0.148667312833141
CEACAM3,0,0.0138277210747923,0,0,0.0974956002276323,2.76919586853792,0.365856744062297,0,0,0.413026041695651,0,0,0.0538747358341022,0,0,0,0,0,0.142778049271532,0
CD79A,0.779366007049824,0.0463496416991809,0.041282000990382,0,0.0615367497736573,0.504202757385058,0.537344558823295,0,1.59247774381873,0.110993596048946,0.0458773932475556,0.136841904801983,0.0875847581003444,0.316912632672144,0.565754477888556,0,20.1872702685906,16.8469860819847,0.204312427745715,0.0334787168041413
CEACAM1,0.75877973371655,0.0707108988090628,2.91742127647395,0.168470015128805,0.0413864051954064,1.14137553368397,0.237502618713762,0,1.07527601591995,6.99146054378589,0.49423766980778,0.0890630138031817,0.165234865521899,0.365218255062433,0.0761923511988168,0.941532714612287,0.848655000719676,0,0.0807129518621632,0.168212798856388
CTC-490G23.2,0,0,0.0136069623915533,0,0,0,0,0,0,0.0200969223324928,0,0,0,0,0,0,0,0,0,0
CD177,0,0.0226990169640658,0.126528441094602,0,0.0470623253395335,0,0,0.149928864281416,0.442795046357718,3.25074957533071,0.0533496087556156,0,0.0669010102958607,0,0.0743093707944721,0.463634326583339,0,0,0,0
CADM4,0,0.00865361118089313,0.151333378423883,0.056192053037105,0,0,0.221276347848746,0,0,0,0.0591908834816835,0.0884967237245877,0.0485886732240557,0,0,0,0,0.106890187659525,0.02373620451958,1.88927232152266
PLAUR,0.299724186789461,1.24563558883566,2.89393154403956,3.06206916645633,6.3692183552279,12.0227262114344,2.5076906378936,0,0.740294020090557,1.356521183732,0.963969376916925,0.526426481340691,0.208760454915754,0.0706313953845492,0.137140432017414,0.353779220939968,0.300966799175917,0.154569886292173,8.81098972569259,0.480108593662761
RP11-15A1.2,0,0.00911048223844936,0,0,0,0,0,0,0,0,0.0190268720359175,0,0,0,0,0,0,0,0,0
BCAM,0,0.176439595627193,0.585906098866701,0.122880861596294,0.00464123348113691,0.64414204846491,0,0,0,0.476822870385298,6.03254474195395,2.54178677180322,10.1950278481955,0,0,0,0,0,0,0.423102677661417
CTB-129P6.4,0,0,0,0.106059128465336,0.00537715660212003,0,0,0,0,0,0,0.00789586360043365,0.0211621650539322,0,0,0,0,0,0,0
APOE,0,6.00650954688785,0.26630785865329,2.4520199226719,11.8097551938744,0,0.289720207781133,0.280819350567695,0.861288843321082,0.12670239310735,0.239080184585818,2.68854372516564,0.741932362374514,0.456741587684542,0.467396614737756,0,0,0.571372240668442,0.848337821999227,2.29050603943225
APOC1,0,0.868902999810719,0.511061842596664,1.84618165534996,9.13725033332024,0,1.27934186006267,0.217274441933163,0.11994448323279,0.0843360628823671,0.0932906011086281,0.372396856647558,0.158641631538359,0.282249900247516,0,0,0,0.256475147545096,0.887939759486173,0.263765739284795
PGLYRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020670603087143,0
Y-RNA.714,0,0,0,0.0812342598536949,0.0111499041357783,0,0,0,0,0,0.00371537610321119,0,0,0.0558435146722561,0.215067442033999,0,0,0.106890187659525,0,0
C5AR1,0,0.0780288734131601,0.129697893923881,0,4.03782390488654,5.29516575997542,0.405209008933821,0,0.124707979593663,0.0513235208690974,0.0147937374624074,0.0354797855900265,0.0144896440050682,0,0,0,0,0,4.92460557259309,0.0262691769679461
CSAR2,0,0.0483025033368536,0.0368339371315734,0,1.00752733947985,0,0.133787910367614,0.130723213902867,0.0497399188473605,0,0.0550563191954369,0.0245360039268531,0,0.125589013305684,0.0936092857879563,0,0.362594423297269,0,0.51018554932483,0.00982640168000997
CRX,0,0,0.0174625848146813,0,0,0,0,0.095535883192444,0,0,0.0106466311191048,0.0137420942841057,0.0351355156308125,0,0,0,0,0,0,0.0502636506263949
NTN5,0,0.0157480138437099,0,0,0,0,0,0.171908889310444,0,0,0.0140781028576802,0,0,0,0,0,0,0,0,0.0665760138644849
LHB,0,0,0.00858213019119782,0,0.0355257140630016,0,0,0,0,0,0.0470113615832178,0.00476617001491786,0,0,0,0,0,0,0,0
PTH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63419499864581,0,0,0,0
CTB-33G10.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281604140969008
IL4I1,0,0.0715228338689678,0.0310176196942685,0,2.72717960334507,0,2.98758510641595,0,1.19069657089175,0,0.127063692585688,0.0241387851004433,0.0144896440050682,0.313351351851285,0.287829393944879,8.88290975149537,0,0,1.51614963691592,0.0967091960862321
SPIB,0,0.0823538173839634,0.0395236584747996,0,0.113612330296684,0,2.35447544104815,0.236268102012501,0.377341499884565,3.15149221946924,0.0984224046256275,0.0359774322657671,0,0.0624474478472048,0,0,4.08105278530996,0.509507123058312,0.041667241491474,0.0435187618172587
KLK1,0.287428270774674,0.060744610917772,3.22560318983571,0,0.0932290825546943,0,0.0530734964068448,0,0,3.22641808118937,0.0167442877179408,0.0824150892795326,0.0525665092934386,0.119821362616336,0.0743891384171168,0,0,0.376159885001467,0.0891481293087026,0.188169529129928
KLK12,0,0,0.518407959086623,0,0,0,0,0,0,0.0245717412183193,0,0,0,0,0,0,0,0,0,0
NKG7,22.1532684557403,0.0718902076503938,0.0317045880187684,1.87936395104617,1.41169995627105,0.64414204846491,1.20492988555933,17.7390456656366,2.79735475056769,0.158083841925815,0.0767198790992437,0.0621743105283279,0,14.7442651469943,16.3679620179574,0.667249612596635,0.848840034032288,1.06207525754637,0.832838528193853,0.10051046810563
LIM2,0.140807335526339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC018755.24,0.183654227622593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FPR1,0,0.0511371782588731,0.0187021730187058,0.184667494564977,1.99930208910191,5.23172246246467,2.05031280993028,0,0.0497399188473605,0,0.0240038060079237,0.0181107872405143,0,0.0666203279523497,0.110618278063279,0,0,0,4.89570648396997,0.0279092879314129
FPR2,0,0,0,0,0.313148678345472,7.28827470094808,0.308464915803318,0,0.219882221939464,0,0,0,0,0.096479869205531,0,0,0,0,3.22001062601182,0
FPR3,0,0.0117285832271677,0.0359244293890459,0.0424658933019862,4.55470388156787,0,1.85219530632271,0,0,0,0,0.0163559236092219,0,0,0,0,0,0,3.13761889775551,0
CTD-2525I3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396012494039001
ZNF331,3.60778705549611,0.418235762918096,0.132183579850019,1.47001018218239,2.72613872423311,0,1.21672340782387,3.47610015245117,2.63727935566667,0.0866613687795763,0.249255193602271,0.441772451118599,0.631802813348806,3.66003222113896,2.24659095056909,6.12463187953337,1.85215764205314,2.06129797519459,2.77997835601779,0.371673985908193
PRKCG,0,0,0.0847464596202738,0,0,0,0,0,0,0.0122466329565984,0,0,0,0,0,0,0.423651561401053,0,0,0
VSTM1,0,0,0,0.070611025565057,0.0260558031539231,0,0.016436110295624,0,0,0,0,0,0,0,0,0,0,0,0.383183438941535,0
LILRA4,0,0,0,0,0,0,2.06385336737033,0,0,0,0,0.0191718302262284,0,0,0.0612622355854959,0,0,0,0,0
TTYH1,0,0,0.109082792425442,0,0.00973634969001422,0,0.0291882953383763,0.144769266030294,0,0.0526291247756482,0.0242362549699297,0.341720085521471,0,0.0629625617767253,0,0,0,0,0,1.79075485001639
AC008746.12,0,0,0.0223119083189948,0,0.00443728001111008,0,0,0.294810176004776,0,0,0.0279409431042157,0,0.0372690947263726,0.0483144847653615,0,0,0,0,0,0.101432980863175
LAIR2,0.356507059731318,0,0.223108388529218,0,0.104533288938308,0,0.107200135169292,0,2.48272021358423,0,0,0.0227351177733658,0,0.181090722169184,0.676969877756141,0.604363478516341,0,0.383530254067365,0,0
KIR3DX1,0.167089585577433,0,0,0,0,0,0,0,0,0,0,0,0,0.129494480036111,0,0,0,0,0.0480322196567451,0
KIR3DL3,0,0,0,0,0,0,0,0.233762762748341,0,0,0,0,0,0.106731125443048,0,0,0,0,0,0
KIR2DL3,0.663473946513485,0,0,0,0,0,0,0.41483319585999,0,0.0520055924314535,0,0,0,0.238202120960316,0.0882709512124439,0,0,0,0,0
KIR2DL4,3.48572474208817,0.0138277210747923,0,0,0.0441837831569185,0,0.0695311009131836,4.90881638500504,0.413446311160488,0.0421644796421226,0,0.0145078860603882,0,7.38827102960995,1.41719794300228,0,0,0.183440606581514,0,0
KIR3DL1,0.132155236111411,0,0,0,0,0,0,0.243706369035533,0,0,0,0,0,0,0,0,0,0,0,0
KIR3DL2,0.698041206258253,0,0,0,0,0,0,1.45768489070517,0,0,0.0112796476287743,0,0,0.510162214542193,0.165048421092895,0,0,0,0,0
FCAR,0,0,0,0,0.0768447535300178,1.15931293028572,0,0,0,0,0.0278146990299255,0,0,0,0,0,0,0,0.34609513695214,0
CTB-61M7.2,0,0,0,0,0.256901798331977,4.40763443339793,0,0,0.168000350830635,0,0,0,0,0,0.0150947950874506,0,0,0,1.33914243768412,0
NCR1,1.68487388678668,0.00612263733047971,0,0,0.0109253253528417,0.42257024494342,0.0209423847070816,1.85372990574295,0.0971325100331807,0,0,0,0,1.47935159720674,0.291146021552404,1.05813853818502,0,0,0,0
CTD-2587H24.10,0,0,0.013565023132847,0,0.00461045870988022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC010327.2,0,0,0,0,0.0248349890383799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508599431724062,0
IL11,0,0.52338698553172,0.0288645587624542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102565172526711
AC007228.5,0,0,0,0.0761856263840978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIRPG,0.402496740483215,0,0.0253086780857869,0.212620298474475,0.0420868377384291,0,0.0335649043801376,3.25279955324689,3.3013403391429,0.0135929555678425,0,0.0145078860603882,0,2.58835805482165,3.98015974457639,0.751475570876078,0.157391752312741,0.22926987271152,0,0
TGM3,0,0,0.0608658089456559,0,0,0,0,0,0,0.0148774255584303,0,0,0,0,0,0,0,0,0,0
PRNP,2.21235710930167,3.1769416028084,1.29935463823985,3.65052723856044,3.01621680454442,0.553454873578421,0.840137161451409,2.4708957165363,1.90151862368939,0.0935865557055344,1.01134957199765,0.336022218780042,1.72884095418383,3.16482928728227,1.78413576638815,3.92429377695034,0.376013426802033,1.29638382520492,2.3067260240221,10.4194343143998
PCSK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67012061406068
DSTN,4.17368315359533,8.2445784774442,13.7041939978088,3.90613169699199,3.3904764505386,1.06455058649831,3.91806158334791,5.14505833488622,3.33659451399067,10.1724546303532,10.2982620387362,12.1818959041673,21.5933216124322,3.48287513914604,2.77601211319903,2.60675742477204,8.88194316567322,6.3165687844351,1.77305129549391,3.37708435174452
RP1-167O22.1,0,0,0,0,0,0,0,0,0.0709536670544403,0,0,0,0,0,0,0,0,0,0,0
THBD,0,0.332718924661862,0.0834192540188548,0.080263316148374,1.88823862703234,2.83650206060717,1.39019587700955,0,0.168000350830635,0,4.06226143453809,0.426784979444381,0.230676409235146,0,0,0,0,0.0811158532289252,4.29033143598548,0
CD93,0,0.0203782708800477,0.0464107744411707,0.0695574783446513,2.01963119760609,1.95026039875398,1.36923665590477,0,0.168000350830635,0,9.17751178741333,0.257493722562052,0.388708637862883,0.0578575576056581,0,0,0,0.0731968617260956,3.57762455261509,0
RP4-737E23.4,0,0,0,0,0,0,0.0502806257082011,0,0,0,0,0,0,0,0,0,0,0,0.0740668805848818,0
CST3,1.07960199821336,12.4098532312883,18.5944959212579,12.6898179851059,13.5809350287134,0.657986868050126,18.359613274385,0.950575778419041,1.2275914204554,15.9484416984667,10.0309384433867,10.4582667169271,10.6742026199302,1.21105880586365,1.31187286197877,3.78965610640831,0.748918977951758,2.69269259440353,13.2514480297668,12.5127064440462
CST1,0,0.613006787244819,0.00977375158279172,0,0,0,0,0,0,0,0.0155172460627605,0,0,0.0626577381973848,0,0,0,0,0,0
CST2,0,0.187078731766183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CST7,10.2122889203318,0.0382473794060179,0.0531987947081896,1.12156770425239,0.853197322867216,0,4.88887025774786,8.78989096856343,5.17480731433459,0.0303290526620362,0.092623075337914,0.0194577571037283,0,5.46195093331142,7.3732400572042,0,1.23617344176622,0.12524865313391,0.438873020605338,0
DEFB124,0,0,0,0,0,0,0,0,0,0,0,0.101131546488947,0,0,0,0,0,0,0,0
ID1,0.273071439773608,1.80264285882722,6.20739746545855,0.437231606103896,0.171372642472794,0,0.436077752529501,0.55500688578173,0.0497399188473605,7.79901791142336,7.12737831213176,2.65567308962559,1.62989098364954,0.392773194645806,0.14195181525627,0.366394473664582,0.684480214837198,1.45618688857146,0.318906386619622,2.23935538908186
COX4I2,0,0.0560034758352658,0.00558482423477075,0,0,0,0,0,0,0,0.521822321890094,5.2747274546453,3.831408139109,0,0,0,0,0,0,0
RP11-243J16.7,0,0,0,0,0,0,0,0,0,0.0135929555678425,0,0,0,0,0,0,0,0,0,0
RP4-553F4.6,0,0,0.0424543562842835,0,0,0,0.0222964853037066,0,0,0,0.0552968493405823,0,0,0,0,0,0,0,0,0
Y-RNA.730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100327362328279,0
MYL9,0,6.42636416097201,0.616286502637,0.140168503909708,0.281071110348819,0,0.843092684869987,0,0.204221665617609,0.0434106920466355,3.56160824563919,14.8346014325931,22.4279781678853,0.448093067006395,0.264437276717662,0,0.559130723001855,0.0811158532289252,0.110912211622586,5.12977271722246
Y-RNA.731,0,0,0,0,0.014802740264563,0,0,0.111227512813884,0,0,0.00550472750629175,0,0,0.0270420192426619,0,0,0,0,0,0
VSTM2L,0,0.113449474583608,0.0196128018480115,0,0,0,0.0492443478370573,0,0,0,0,0,0,0.0686031463729434,0,0,0,0,0,0
MAFB,0,0.980008070328113,0.219721688222953,0,6.09852017464219,0.697822659835555,1.46274209364665,0,0.153860912866994,0.0316694111621757,0.256063746342254,0.464467210211648,1.1341464964041,0.183801759872351,0,0,0,0.0731968617260956,3.42276051140823,0.9915311137735
RN7SL443P,0,0.0444340011580087,0.00795895066352004,0,0,0,0.012622519673056,0,0.176532852593769,0,0.109136169706177,0.0183753167067759,0.0140529357327562,0.278378912982976,0.242143701383239,0,0,0,0,0.0616408045397355
WISP2,0,1.98900337123549,0,0,0,0,0,0,0,0.026944913042447,0.0215562013377235,0.0212152542351971,0.425006869233642,0,0,0,0,0,0,3.27173683019326
PI3,0.558078230501384,0.0917369875002692,2.86611999441916,0.080263316148374,0.0840790026126544,4.94244696215446,0.0573594360381509,0,0,1.39382783404859,0.0685695936664115,0.0329278538916608,0.0651916311839455,0.245433914596157,0,0,0,0.169985413827787,0.165246423141437,0.113508347766143
SLPI,0.261614027263454,1.68126550939835,5.40352565585205,0.161200306533271,0.188708270950605,5.50180691852104,0.0899029050474425,0.1721243547732,0.0763814261460091,3.1493976602135,0.261885805409167,0.0267519946335195,0,0.0850941362371576,0.219446930225983,0,0,0.0790131020471796,0.121019593645397,0.072284224397887
MATN4,0,0.0258570400637307,0.0319840712708993,0,0,0,0,0,0,0.0337814478049179,0,0,0.0422195371182215,0,0,0,0,0,0,0.15011446031391
RP3-453C12.15,0,0.00833557933122168,0.0313069264470741,0.0847463156419757,0,0,0,0,0,0,0,0,0,0,0.0590254426290334,0,0.391625992113774,0,0,0
WFDC2,0.285046935934792,0.242713254579615,4.60916721118995,0,0.0587340775705485,0,0,0.114792752730303,0.219169064970934,4.14544690963484,0.166051713559503,0.0971183985263763,0.607598142319866,0.0316982033015748,0,0,0,0.104265183771821,0.118220985880188,0.29731169668602
UBE2C,0,0.0545073891228853,3.29325804864513,0.424052088349717,0.450371384106565,0.42257024494342,0.726694388420324,0.102320005716126,1.41015546419359,0.743287974410453,0.377162776879992,0.369385747099898,0,3.47058168460004,1.26646618589585,0,7.1107590606084,0.895935358849196,0.156769017768833,0
MMP9,0,0.247553841444086,0.0831471976696243,0,5.33933358654567,0.538919151589626,0.650410594460988,0,1.17838436029557,0,0.130215058339799,0.515847793223712,0.0429166450845677,0.0671145922173924,0.097618716842913,1.4837092830246,0,0,1.54192665796724,0.0636239641123263
RP4-569M23.5,0.154480641087924,0,0,0,0.0430882791429963,0,0.0361998721527055,0,0,0,0,0,0,0,0,0,0,0,0,0
CEBPB,5.91494181035716,6.44429369555436,5.17781158141254,4.04132926875926,7.51043174373149,10.8075496797909,3.88032778584525,5.67475123826455,3.71968636173561,1.71948807998252,1.87258524658846,6.09451627503156,8.5437882581777,4.46174191126422,3.25078147340246,2.97794059379917,2.01658531957655,2.18875561079793,10.1036934865482,3.63113598675524
LINC01272,0,0.0247621534668429,0.0530414587145364,0.113843027156429,2.23700665940926,5.49260686694177,0.442951512775002,0,0.279113396106344,0.0135929555678425,0.0397693376951934,0,0,0,0.0376330162343192,0,0,0,4.87017157732891,0
RP11-290F20.1,0,0.0499984035459457,0.00967651535277433,0,0.0185674440327853,0,0,0,0,0,0,0.0108764450006006,0,0,0,0,0,0,0,0
Y-RNA.738,0,0,0,0,0,0,0.034388611254612,0,0,0,0,0,0,0,0,0,0,0,0,0
RP4-724E16.2,0,0,0,0,0,0,0.073574359819299,0,0,0,0.0234221030831662,0,0,0.0822771911540212,0,0,0,0,0,0
CASS4,0,0.0153673244009958,0.00451911393218226,0.555200183900293,0.477316393514443,0,0.441191215826988,0.536145411008182,0.463987969502982,0,0,0,0,0.116670023198825,0.320475804527605,1.32275522408899,0,0,0.605712160173746,0
FAM209B,0,0,0,0,0,0,0.0239907940746088,0,0,0,0.0101967008354518,0,0,0.0693947428229457,0,0,0,0,0.0429337059413388,0
RP4-813D12.3,0,0.0185459301331642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367842678660696
CTCFL,0,0,0,0,0,0,0,0,0,0,0.0113796935130584,0,0,0,0,0,0,0,0,0
PMEPA1,0.509433448473523,1.86327148102359,3.5198568178218,0.75846210377967,0.199117657523419,1.14413334221549,0.726172646145296,0.760304687777678,1.16825436612003,0.80368054476673,2.76864440751948,3.7874052659727,1.43603036985805,0.459624557024418,0.894128265217593,0.353779220939968,0.41322695296477,1.76742161980461,0.374417071913035,9.6456327660021
RP4-806M20.4,0,0.0203334439729112,0,0,0,0,0,0,0,0,0.0137270300738483,0,0,0,0,0,0,0,0,0.0205260229574105
RP1-309F20.4,0,0.0514060974758971,0,0,0,0,0,0,0,0,0,0,0.0344902887709507,0,0,0,0,0,0,0
C20orf197,0,0,0,0,0.0219558546733769,0,0,0,0,0,0,0.00993695074499205,0,0.0596392898482677,0,0,0,0,0.0125116351299248,0
RP11-429E11.3,0,0,0,0,0.0111591916857571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-885L7.10,0,0,0.237110013831727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL9A3,0,0.0253566973057601,1.01171878414587,0,0.0403882657650396,0,0.159781739072413,0,0,0,0.13520270153186,0,0,0.176012128437773,0.0610917451227014,0.501882172927575,0.614895078511159,1.11946874373923,0.0408185030041857,4.05374709742973
RP5-963E22.6,0,0,0.00937132929420308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529180907784222
RP4-583P15.16,0,0,0,0,0,0,0,0,0.166751505408837,0,0.0112796476287743,0,0,0,0,0,0,0,0,0
RP13-152O15.2,0.146167613097046,0,0.214411263463842,0,0.00998544876183177,0,0.0372988274312593,0.203613235334908,0.397998711364859,0.0332947018784773,0.531233924793525,0,0,0.232010408350141,0.670391333273581,4.73304359134369,0.396888469817108,0.0790131020471796,0.0211904634341006,0
SOX18,0,0.0197966211798138,0.0612192615765682,0,0,0,0,0,0,0,5.89309663868814,0.102339701982213,0.0366176529622527,0.0751126958642414,0,1.25260275595724,0,0,0,0.0614885346380272
SAMSN1,4.7893592229052,0.0916950171199455,0.0162391782571004,14.9211022822459,3.61049208470997,11.4330716666701,4.84926483511863,7.45450818677299,7.58886285650242,0.0506153193335091,0.085535637616709,0.133888859484107,0,6.10139876187549,6.88847044968055,3.86726500810819,5.23855084729013,2.61411188103108,6.08352831184569,0.0768472167326609
AL109761.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230031944748691,0,0
LINC00158,0,0,0,0,0,0,0.0819206833719764,0,0,0,0,0,0,0,0.690103770988038,0,0,0,0,0
JAM2,0,0.429872136855873,0,0,0.0458497292171661,0,0.0126107623459914,0,0,0,5.42422012484479,0,0.0633133060267011,0.0814769963201801,0,0,0,0.218606336920579,0.0323862659340255,0.529038507294368
ADAMTS1,0.197490789027789,2.26339139785154,0.0766995434141052,0,0,0.697822659835555,0,0,0,0,3.49810719813382,5.46204935308094,4.7524320302888,0.0679251364122955,0,0,0,0,0,0.530060891928165
MAP3K7CL,0,0.0561872829437306,0.0521078384972651,0.0654066418694251,0.166486488486983,0,0,0,0,0.0156148512424978,0.3292969474954,3.73301287706448,5.94947852794216,0.133864615549417,0.30899709386044,0,1.83385009711575,0.150244674463117,0.379419540697268,0.0864739877277031
AF124730.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993510795985266,0
OLIG2,0,0,0,0,0.0577330752091507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118281352921109,0
